session_id,config_id,browser_profile,mux_mode,parallel,padding_mode,resolver_mode,success,pcap_file,browser_log,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20,detector_proxy_probability,public_robust_log_distance,public_robust_log_distance_norm,compliance_score,compliance_penalty,overhead_norm,praxis_score_phase17,public_baseline,public_baseline_rows,public_distance,public_distance_norm,overhead_norm_recalc,praxis_score_rebaseline
RQ7_CONFIRM_baseline_default_off_38,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_38.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_38_browser.json,21537,70,36,34,0,10458,4831,15289,1.143674,48,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,1.0,14.566233748998208,0.3933820196979218,1,0.0,0.8057309373482273,0.627970253761684,mawi_plus_cicids_balanced,20000,15.160497683187275,0.48520551216331803,0.8057309373482273,0.6601084761245727
RQ7_CONFIRM_baseline_default_off_39,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_39.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_39_browser.json,21305,67,34,33,0,10490,4831,15321,1.140609,42,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,1998,1.0,15.671598402950986,0.8844310540465388,1,0.0,0.6930548810101991,0.7942036129667985,mawi_plus_cicids_balanced,20000,16.12220797678853,0.9292058935311198,0.6930548810101991,0.8098748067864019
RQ7_CONFIRM_baseline_default_off_40,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_40.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_40_browser.json,21609,69,35,34,0,10618,4831,15449,1.144017,44,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,2094,1.0,15.713383084350143,0.9029935504844766,1,0.0,0.8406993686255464,0.8080827111008442,mawi_plus_cicids_balanced,20000,16.197569328430603,0.9639985635192677,0.8406993686255464,0.829434465663021
RQ7_CONFIRM_baseline_default_off_41,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_41.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_41_browser.json,21337,67,34,33,0,10522,4831,15353,1.141272,46,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,1.0,14.544074118143376,0.3835377883902941,1,0.0,0.708596406022341,0.61966804623772,mawi_plus_cicids_balanced,20000,15.103870027810506,0.4590617755822116,0.708596406022341,0.6461014417548911
RQ7_CONFIRM_baseline_default_off_42,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_42.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_42_browser.json,21609,69,35,34,0,10618,4831,15449,1.144226,40,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,2062,1.0,15.684231932050952,0.8900433940492424,1,0.0,0.8406993686255464,0.8035501563485121,mawi_plus_cicids_balanced,20000,16.09695657418425,0.9175478791987697,0.8406993686255464,0.8131767261508467
RQ7_CONFIRM_baseline_default_off_43,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_43.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_43_browser.json,21513,69,35,34,0,10522,4831,15353,1.142944,46,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,1.0,14.55120611823404,0.3867061199856378,1,0.0,0.7940747935891209,0.6250508816744292,mawi_plus_cicids_balanced,20000,15.110181256227484,0.4619755302156827,0.7940747935891209,0.6513951752549451
RQ7_CONFIRM_baseline_default_off_44,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_44.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_44_browser.json,21681,72,37,35,0,10426,4831,15257,1.140269,46,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,1.0,14.561778618536485,0.3914028651236335,1,0.0,0.8756677999028655,0.6307743927884151,mawi_plus_cicids_balanced,20000,15.11974317303652,0.46639005581457293,0.8756677999028655,0.6570199095302438
RQ7_CONFIRM_baseline_default_off_45,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_45.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_45_browser.json,21513,69,35,34,0,10522,4831,15353,1.145116,40,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,-366,0,0,0,0,1.0,14.517182460715013,0.3715913937186254,1,0.0,0.7940747935891209,0.619760727480975,mawi_plus_cicids_balanced,20000,14.962340057567468,0.3937205172209519,0.7940747935891209,0.6275059207067892
RQ7_CONFIRM_baseline_default_off_46,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_46.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_46_browser.json,21273,67,34,33,0,10458,4831,15289,1.139046,44,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,1.0,14.534368953081486,0.3792263497037098,1,0.0,0.6775133559980573,0.6166048901962013,mawi_plus_cicids_balanced,20000,15.057000573872502,0.4374231848741424,0.6775133559980573,0.6369737825058528
RQ7_CONFIRM_baseline_default_off_47,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_47.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_47_browser.json,21457,68,35,33,0,10554,4831,15385,1.144308,40,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,1998,1.0,15.665735373964788,0.881826452287531,1,0.0,0.7668771248178727,0.7969831145415295,mawi_plus_cicids_balanced,20000,16.079450190277633,0.9094655687746992,0.7668771248178727,0.8066568053120383
RQ7_CONFIRM_baseline_default_off_48,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_48.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_48_browser.json,21505,70,36,34,0,10426,4831,15257,1.146175,44,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,1.0,14.543641939636275,0.3833457966907051,1,0.0,0.7901894123360855,0.6236804994585511,mawi_plus_cicids_balanced,20000,15.06576183470746,0.4414680653104512,0.7901894123360855,0.6440232934754623
RQ7_CONFIRM_baseline_default_off_49,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_49.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_49_browser.json,21481,69,35,34,0,10490,4831,15321,1.1418,42,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,1.0,14.528460722711436,0.3766016676066774,1,0.0,0.7785332685769791,0.620737247091186,mawi_plus_cicids_balanced,20000,15.012858465842726,0.417043749476599,0.7785332685769791,0.6348919757456586
RQ7_CONFIRM_baseline_default_off_50,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_50.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_50_browser.json,21369,67,34,33,0,10554,4831,15385,1.139078,42,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,0,1.0,13.707039104492631,0.0116919602291033,1,0.0,0.7241379310344828,0.4902990826319103,mawi_plus_cicids_balanced,20000,14.219674616321257,0.05084830161095324,0.7241379310344828,0.5040038021155577
RQ7_CONFIRM_camouflaged_c2_p1_01,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_01.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_01_browser.json,20585,56,28,28,0,10648,4969,15617,0.184586,34,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.661352238866876,0.4356376160132924,1,0.0,0.3433705682370082,0.3878916940165027,mawi_plus_cicids_balanced,20000,14.948754930388787,0.3874485643382626,0.34337056823700823,0.3710255259302423
RQ7_CONFIRM_camouflaged_c2_p1_02,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_02.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_02_browser.json,20089,50,26,24,0,10712,4937,15649,0.197929,28,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,-6,0,0,6,2052,0.485,15.857421077069738,0.966981228199284,1,0.0,0.1024769305488101,0.5618172763971899,mawi_plus_cicids_balanced,20000,15.996241250631101,0.8710498408968932,0.1024769305488101,0.5282412908413531
RQ7_CONFIRM_camouflaged_c2_p1_03,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_03.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_03_browser.json,20153,52,26,26,0,10584,4953,15537,0.190154,32,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020,0.49,15.883363579751496,0.9785059687859392,1,0.0,0.1335599805730937,0.5696550881037334,mawi_plus_cicids_balanced,20000,16.108513207346473,0.9228833212393659,0.13355998057309373,0.5501871614624327
RQ7_CONFIRM_camouflaged_c2_p1_04,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_04.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_04_browser.json,20417,53,27,26,0,10736,4977,15713,0.188321,34,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.65060260575178,0.4308621810996708,1,0.0,0.2617775619232637,0.382140641481048,mawi_plus_cicids_balanced,20000,14.939282939117746,0.38307555537221866,0.26177756192326374,0.3654153224764397
RQ7_CONFIRM_camouflaged_c2_p1_05,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_05.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_05_browser.json,20897,58,29,29,0,10776,4977,15753,0.183114,34,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.49,14.668729728061004,0.4389150040967078,1,0.0,0.4949004371053909,0.3988652732891173,mawi_plus_cicids_balanced,20000,14.955646278082092,0.3906301472165198,0.49490043710539094,0.38196557338105147
RQ7_CONFIRM_camouflaged_c2_p1_06,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_06.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_06_browser.json,20193,52,26,26,0,10616,4961,15577,0.189476,30,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,-6,0,0,0.485,14.617456989417038,0.4161375173103396,1,0.0,0.152986886838271,0.3715474754005324,mawi_plus_cicids_balanced,20000,14.815053778616393,0.32572169838784926,0.152986886838271,0.3399019387776608
RQ7_CONFIRM_camouflaged_c2_p1_07,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_07.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_07_browser.json,20441,53,27,26,0,10776,4961,15737,0.183895,30,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,-6,0,0,0.485,14.62249901443906,0.418377394901297,1,0.0,0.2734337056823701,0.3783537734995724,mawi_plus_cicids_balanced,20000,14.820099311088866,0.32805110918534897,0.2734337056823701,0.3467395734989906
RQ7_CONFIRM_camouflaged_c2_p1_08,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_08.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_08_browser.json,20481,54,27,27,0,10712,4977,15689,0.190767,38,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.678280841889276,0.4431580068067688,1,0.0,0.2928606119475473,0.3879983329797464,mawi_plus_cicids_balanced,20000,15.051238941735512,0.4347631666928407,0.29286061194754737,0.3850601389398716
RQ7_CONFIRM_camouflaged_c2_p1_09,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_09.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_09_browser.json,20193,50,25,25,0,10800,4953,15753,0.191965,32,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.884438583838843,0.9789835303916276,1,0.0,0.152986886838271,0.5707935799789832,mawi_plus_cicids_balanced,20000,16.109974453107014,0.9235579461022475,0.152986886838271,0.5513946254777001
RQ7_CONFIRM_camouflaged_c2_p1_10,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_10.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_10_browser.json,20313,52,26,26,0,10744,4953,15697,0.189412,34,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2084,0.5,15.91206835019258,0.9912578238012848,1,0.0,0.2112676056338028,0.5825036186121398,mawi_plus_cicids_balanced,20000,16.17812894135922,0.9550233665903566,0.2112676056338028,0.569821558588315
RQ7_CONFIRM_camouflaged_c2_p1_11,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_11.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_11_browser.json,20497,54,27,27,0,10744,4961,15705,0.187201,36,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2084,0.5,15.930372898272443,0.999389466718093,1,0.0,0.3006313744536182,0.5898178820740135,mawi_plus_cicids_balanced,20000,16.235893822225215,0.9816921350384167,0.30063137445361826,0.5836238159861268
RQ7_CONFIRM_camouflaged_c2_p1_12,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_12.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_12_browser.json,20649,56,28,28,0,10712,4969,15681,0.200795,34,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.661269089200632,0.4356006774671135,1,0.0,0.3744536182612918,0.3894329180265543,mawi_plus_cicids_balanced,20000,14.948847161621325,0.38749114545930613,0.37445361826129187,0.37259458182382177
RQ7_CONFIRM_camouflaged_c2_p1_13,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_13.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_13_browser.json,20353,52,26,26,0,10768,4969,15737,0.187664,34,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.645483193178194,0.4285879247339528,1,0.0,0.23069451189898,0.3797904992518324,mawi_plus_cicids_balanced,20000,14.934348135647625,0.38079726570714273,0.23069451189898008,0.363063768592449
RQ7_CONFIRM_camouflaged_c2_p1_14,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_14.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_14_browser.json,20033,51,25,26,0,10552,4953,15505,0.189224,34,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,1988,0.49,15.884351864108805,0.9789450058743634,1,0.0,0.0752792617775619,0.5668947151449052,mawi_plus_cicids_balanced,20000,16.150829539666326,0.9424198363553115,0.07527926177756192,0.5541109058132371
RQ7_CONFIRM_camouflaged_c2_p1_15,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_15.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_15_browser.json,20201,52,26,26,0,10616,4969,15585,0.191309,36,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020,0.49,15.907980998538289,0.9894420518967764,1,0.0,0.1568722680913064,0.5746483315684371,mawi_plus_cicids_balanced,20000,16.21433042210614,0.9717367899202899,0.15687226809130647,0.5684514898766667
RQ7_CONFIRM_camouflaged_c2_p1_16,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_16.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_16_browser.json,20817,57,28,29,0,10776,4985,15761,0.18772,32,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,-6,0,0,0.485,14.651133318355036,0.4310979457501983,1,0.0,0.4560466245750364,0.3919366122413212,mawi_plus_cicids_balanced,20000,14.893364731239238,0.36187613393997126,0.4560466245750364,0.3677089781077417
RQ7_CONFIRM_camouflaged_c2_p1_17,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_17.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_17_browser.json,20385,54,27,27,0,10616,4977,15593,0.192556,40,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.691793783607658,0.4491610185353346,1,0.0,0.2462360369111219,0.3877681583329231,mawi_plus_cicids_balanced,20000,15.104426341908471,0.4593186135024254,0.2462360369111219,0.39132331657140496
RQ7_CONFIRM_camouflaged_c2_p1_18,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_18.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_18_browser.json,20409,53,26,27,0,10744,4961,15705,0.186782,32,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.894680133370812,0.9835332534083016,1,0.0,0.2578921806702283,0.5776312477264169,mawi_plus_cicids_balanced,20000,16.11910467061325,0.9277731656769073,0.2578921806702283,0.5581152170204289
RQ7_CONFIRM_camouflaged_c2_p1_19,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_19.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_19_browser.json,20337,54,27,27,0,10584,4961,15545,0.191449,30,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.624672396506648,0.4193429017697705,1,0.0,0.2229237493929091,0.3761662030890651,mawi_plus_cicids_balanced,20000,14.821832077858224,0.32885108929530016,0.22292374939290918,0.3444940687230005
RQ7_CONFIRM_camouflaged_c2_p1_20,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_20.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_20_browser.json,20441,53,26,27,0,10776,4961,15737,0.190748,38,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.931747225198423,1.0,1,0.0,0.2734337056823701,0.5841716852841186,mawi_plus_cicids_balanced,20000,16.27554888318074,1.0,0.2734337056823701,0.5841716852841186
RQ7_CONFIRM_camouflaged_c2_p1_21,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_21.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_21_browser.json,20577,54,27,27,0,10808,4977,15785,0.185189,36,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.667017900030745,0.4381545387622827,1,0.0,0.3394851869839728,0.3885783479159976,mawi_plus_cicids_balanced,20000,14.99816421522093,0.41025973882037486,0.3394851869839728,0.37881516793632986
RQ7_CONFIRM_camouflaged_c2_p1_22,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_22.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_22_browser.json,20473,54,27,27,0,10712,4969,15681,0.190576,36,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.665674359592613,0.4375576821209981,1,0.0,0.2889752306945119,0.3858439502770749,mawi_plus_cicids_balanced,20000,14.997115447857867,0.4097755461146669,0.2889752306945119,0.37612020267485896
RQ7_CONFIRM_camouflaged_c2_p1_23,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_23.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_23_browser.json,20497,54,27,27,0,10744,4961,15705,0.185256,34,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.911925542042368,0.9911943824708532,1,0.0,0.3006313744536182,0.5824496025874796,mawi_plus_cicids_balanced,20000,16.177513533394336,0.9547392463382153,0.30063137445361826,0.5696903049410563
RQ7_CONFIRM_camouflaged_c2_p1_24,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_24.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_24_browser.json,20649,56,28,28,0,10712,4969,15681,0.195062,32,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.647268720812882,0.4293811305033619,1,0.0,0.3744536182612918,0.3872560765892412,mawi_plus_cicids_balanced,20000,14.890245655425373,0.3604361255922542,0.37445361826129187,0.36312532487035354
RQ7_CONFIRM_camouflaged_c2_p1_25,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_25.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_25_browser.json,20249,52,26,26,0,10680,4953,15633,0.18706,32,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,1988,0.49,15.876895739568004,0.9756326846936108,1,0.0,0.1801845556095191,0.5709806674232397,mawi_plus_cicids_balanced,20000,16.101920720203253,0.9198397156699684,0.18018455560951918,0.5514531282649648
RQ7_CONFIRM_camouflaged_c2_p1_26,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_26.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_26_browser.json,20473,54,27,27,0,10712,4969,15681,0.187648,32,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2020,0.49,15.891852321039266,0.9822770213497144,1,0.0,0.2889752306945119,0.5787457190071257,mawi_plus_cicids_balanced,20000,16.11623646121466,0.9264489768070462,0.2889752306945119,0.5592059034171918
RQ7_CONFIRM_camouflaged_c2_p1_27,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_27.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_27_browser.json,20345,52,26,26,0,10776,4953,15729,0.186909,30,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.879251584234192,0.9766792490506948,1,0.0,0.2268091306459446,0.5736781937000404,mawi_plus_cicids_balanced,20000,16.06115452640251,0.9010188652383228,0.22680913064594463,0.5471970593657102
RQ7_CONFIRM_camouflaged_c2_p1_28,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_28.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_28_browser.json,20441,52,26,26,0,10872,4953,15825,0.186969,32,0,0,0,1832,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2084,0.5,15.899846502612808,0.9858283698825788,1,0.0,0.2734337056823701,0.5837116147430211,mawi_plus_cicids_balanced,20000,16.12462578080371,0.9303221401928802,0.2734337056823701,0.5642844343516266
RQ7_CONFIRM_camouflaged_c2_p1_29,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_29.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_29_browser.json,20689,56,28,28,0,10744,4977,15721,0.19442,38,0,0,0,1800,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.687054677399123,0.4470557101024527,1,0.0,0.3938805245264691,0.3944135247621819,mawi_plus_cicids_balanced,20000,15.059112924001056,0.4383984102293253,0.39388052452646916,0.3913834698065873
RQ7_CONFIRM_camouflaged_c2_p1_30,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_30.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_30_browser.json,20561,54,27,27,0,10808,4961,15769,0.19206,34,0,0,0,1768,0,-1377,0,88,687,0,-263,0,-263,0,-216,0,-374,-6,0,0,0.485,14.65330121640383,0.432061016389033,1,0.0,0.3317144244779019,0.3860570769600566,mawi_plus_cicids_balanced,20000,14.94161285614473,0.3841512265545062,0.3317144244779019,0.3692886505179722
RQ7_CONFIRM_camouflaged_c2_p1_31,camouflaged_c2_p1,camouflaged,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_camouflaged_c2_p1_31.pcap,/opt/praxis/logs/RQ7_CONFIRM_camouflaged_c2_p1_31_browser.json,20377,53,26,27,0,10704,4969,15673,0.188454,34,0,0,0,1736,0,-1377,0,88,687,0,-263,0,-263,0,-582,0,-6,0,6,2084,0.5,15.914028310656766,0.9921285199013076,1,0.0,0.2423506556580864,0.584362514748362,mawi_plus_cicids_balanced,20000,16.179766937959865,0.9557795934085626,0.24235065565808644,0.5716403904759012
